index,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_DEGREE,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE,DAMAGE_COST,FATAL_COND
74143,60630,46.0,0.0,0.0,0.0,1,2017.0,1,2,1,2.0,30,1,1,1,1,3,0,1,1,0,2,2,18,6,6,2020,0.0,0,1,1,0,2,3
74171,60630,38.0,0.0,6.0,0.0,1,2010.0,1,1,1,1.0,30,0,0,1,1,2,0,1,1,0,3,2,18,6,6,2020,3.0,1,0,1,0,3,4
74172,60630,38.0,0.0,6.0,0.0,1,2017.0,1,3,2,11.0,30,0,0,1,1,2,0,1,1,0,3,2,18,6,6,2020,3.0,1,0,1,0,3,4
74173,50588,24.0,0.0,0.0,0.0,1,2010.0,1,1,1,1.0,30,0,0,1,1,2,0,1,1,0,3,2,18,6,6,2020,3.0,0,0,1,0,3,4
74174,50588,24.0,0.0,0.0,0.0,1,2017.0,1,3,2,11.0,30,0,0,1,1,2,0,1,1,0,3,2,18,6,6,2020,3.0,0,0,1,0,3,4
74242,60629,34.0,0.0,0.0,0.0,1,2008.0,1,1,1,8.0,30,1,1,1,2,3,4,1,1,0,1,2,0,7,6,2020,0.0,1,1,1,1,2,3
74265,53704,20.0,0.0,3.0,0.0,1,2002.0,1,4,1,1.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74266,53704,20.0,0.0,3.0,0.0,1,2019.0,1,2,3,9.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74267,53704,20.0,0.0,3.0,0.0,1,2009.0,1,4,1,11.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74268,53704,20.0,0.0,3.0,0.0,1,2019.0,1,1,1,10.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74269,60617,44.0,0.0,0.0,0.0,1,2002.0,1,4,1,1.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74270,60617,44.0,0.0,0.0,0.0,1,2019.0,1,2,3,9.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74271,60617,44.0,0.0,0.0,0.0,1,2009.0,1,4,1,11.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74272,60617,44.0,0.0,0.0,0.0,1,2019.0,1,1,1,10.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74273,60617,36.0,0.0,4.0,0.0,1,2002.0,1,4,1,1.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74274,60617,36.0,0.0,4.0,0.0,1,2019.0,1,2,3,9.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74275,60617,36.0,0.0,4.0,0.0,1,2009.0,1,4,1,11.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74276,60617,36.0,0.0,4.0,0.0,1,2019.0,1,1,1,10.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,1,0,0,1,3,4
74277,60620,29.0,0.0,0.0,0.0,1,2002.0,1,4,1,1.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74278,60620,29.0,0.0,0.0,0.0,1,2019.0,1,2,3,9.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74279,60620,29.0,0.0,0.0,0.0,1,2009.0,1,4,1,11.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74280,60620,29.0,0.0,0.0,0.0,1,2019.0,1,1,1,10.0,30,2,1,1,1,1,0,1,1,0,1,4,18,6,6,2020,1.0,0,0,0,1,3,4
74310,60620,38.0,0.0,-1.0,0.0,1,2000.0,-1,3,1,1.0,30,1,1,1,2,1,0,1,1,0,1,2,1,7,6,2020,3.0,0,1,1,1,3,4
74311,60620,38.0,0.0,-1.0,0.0,1,2017.0,1,2,1,3.0,30,1,1,1,2,1,0,1,1,0,1,2,1,7,6,2020,3.0,0,1,1,1,3,4
74312,60628,21.0,0.0,-1.0,0.0,1,2000.0,-1,3,1,1.0,30,1,1,1,2,1,0,1,1,0,1,2,1,7,6,2020,3.0,0,1,1,1,3,4
74313,60628,21.0,0.0,-1.0,0.0,1,2017.0,1,2,1,3.0,30,1,1,1,2,1,0,1,1,0,1,2,1,7,6,2020,3.0,0,1,1,1,3,4
74410,60637,23.0,0.0,0.0,0.0,1,2016.0,1,1,1,3.0,30,1,1,1,1,2,4,1,1,0,1,2,13,7,6,2020,0.0,1,1,1,0,3,3
74555,60608,42.0,0.0,0.0,0.0,1,2017.0,1,3,2,4.0,30,1,1,1,1,2,1,2,1,-1,1,2,15,7,6,2020,0.0,0,1,1,1,3,4
74689,60608,38.0,0.0,6.0,0.0,1,2002.0,4,3,1,1.0,30,1,1,1,1,3,1,1,1,0,1,2,16,7,6,2020,3.0,1,1,1,1,3,4
74690,60608,38.0,0.0,6.0,0.0,1,2016.0,1,3,1,2.0,30,1,1,1,1,3,1,1,1,0,1,2,16,7,6,2020,3.0,1,1,1,1,3,4
74691,53714,27.0,0.0,0.0,0.0,1,2002.0,4,3,1,1.0,30,1,1,1,1,3,1,1,1,0,1,2,16,7,6,2020,3.0,0,1,1,1,3,4
74692,53714,27.0,0.0,0.0,0.0,1,2016.0,1,3,1,2.0,30,1,1,1,1,3,1,1,1,0,1,2,16,7,6,2020,3.0,0,1,1,1,3,4
74936,60650,21.0,1.0,0.0,0.0,1,2011.0,1,1,-1,1.0,30,-1,0,2,3,9,2,1,2,0,1,2,21,7,6,2020,2.0,1,1,1,1,3,2
74967,60650,24.0,0.0,0.0,0.0,1,2006.0,1,3,1,2.0,30,1,1,2,2,3,0,1,2,0,3,2,22,7,6,2020,0.0,0,1,1,0,2,3
75003,61054,31.0,0.0,0.0,0.0,1,2009.0,1,2,1,1.0,30,0,0,2,3,1,5,1,2,0,2,2,23,7,6,2020,0.0,1,1,1,1,3,4
75042,60623,24.0,0.0,0.0,0.0,1,2018.0,1,4,1,3.0,30,2,2,2,2,1,3,1,2,0,2,2,23,7,6,2020,0.0,1,1,1,1,3,3
75118,0,36.9,0.0,2.0,0.0,1,2011.0,1,5,2,4.0,30,0,0,2,2,2,4,1,2,0,1,2,0,1,6,2020,2.0,0,1,1,1,2,4
75119,0,36.9,0.0,2.0,0.0,1,1999.0,6,7,1,1.0,30,0,0,2,2,2,4,1,2,0,1,2,0,1,6,2020,2.0,0,1,1,1,2,4
75120,60638,34.0,1.0,0.0,0.0,1,2011.0,1,5,2,4.0,30,0,0,2,2,2,4,1,2,0,1,2,0,1,6,2020,2.0,1,1,1,1,2,4
75121,60638,34.0,1.0,0.0,0.0,1,1999.0,6,7,1,1.0,30,0,0,2,2,2,4,1,2,0,1,2,0,1,6,2020,2.0,1,1,1,1,2,4
75187,60419,25.0,0.0,0.0,0.0,1,2007.0,1,1,1,9.0,45,0,0,2,2,4,0,1,2,0,3,2,1,1,6,2020,0.0,1,0,1,0,2,3
75189,0,36.9,0.0,-1.0,0.0,1,2019.0,2,3,1,7.0,30,1,1,5,3,1,0,1,2,0,1,2,1,1,6,2020,2.0,0,1,1,1,3,4
75190,60625,41.0,0.0,0.0,0.0,1,2011.0,1,4,1,1.0,30,1,1,5,3,1,0,1,2,0,1,2,1,1,6,2020,2.0,1,1,1,1,3,4
75191,60625,41.0,0.0,0.0,0.0,1,2019.0,2,3,1,7.0,30,1,1,5,3,1,0,1,2,0,1,2,1,1,6,2020,2.0,1,1,1,1,3,4
75329,60632,23.0,0.0,0.0,0.0,1,2016.0,1,1,3,1.0,30,1,0,2,3,6,2,1,2,0,1,2,0,1,6,2020,0.0,1,1,1,0,1,3
75374,60632,49.0,0.0,0.0,0.0,1,2004.0,2,6,3,3.0,30,1,1,1,1,1,1,1,1,0,1,2,8,1,6,2020,0.0,1,1,1,1,3,3
75413,0,36.9,0.0,2.0,0.0,1,2011.0,3,3,1,1.0,35,2,1,1,1,5,0,2,1,0,1,2,10,1,6,2020,2.0,0,1,1,1,1,4
75415,60617,40.0,-1.0,0.0,2.0,1,2011.0,3,3,1,1.0,35,2,1,1,1,5,0,2,1,0,1,2,10,1,6,2020,2.0,1,1,1,1,1,0
75558,0,36.0,-1.0,2.0,0.0,1,2010.0,1,1,1,1.0,30,2,1,1,1,9,2,1,1,0,2,2,13,1,6,2020,1.0,1,1,1,1,2,4
75560,60609,56.0,-1.0,-1.0,0.0,1,2010.0,1,1,1,1.0,30,2,1,1,1,9,2,1,1,0,2,2,13,1,6,2020,1.0,1,1,1,1,2,2
75858,60106,38.0,0.0,7.0,0.0,1,2010.0,6,1,6,-1.0,30,0,0,1,1,4,0,1,2,0,1,2,16,1,6,2020,3.0,0,1,1,0,3,4
75859,60106,38.0,0.0,7.0,0.0,1,2007.0,1,1,1,5.0,30,0,0,1,1,4,0,1,2,0,1,2,16,1,6,2020,3.0,0,1,1,0,3,4
75860,60649,40.0,0.0,-1.0,0.0,1,2010.0,6,1,6,-1.0,30,0,0,1,1,4,0,1,2,0,1,2,16,1,6,2020,3.0,1,1,1,0,3,4
75861,60649,40.0,0.0,-1.0,0.0,1,2007.0,1,1,1,5.0,30,0,0,1,1,4,0,1,2,0,1,2,16,1,6,2020,3.0,1,1,1,0,3,4
75951,60636,27.0,0.0,0.0,0.0,1,2018.0,1,1,1,5.0,35,1,1,1,1,1,5,1,1,0,2,2,17,1,6,2020,0.0,1,1,0,1,3,4
76235,60624,36.9,0.0,-1.0,0.0,1,2018.0,1,4,1,1.0,30,1,1,1,3,6,0,1,1,0,4,2,22,1,6,2020,2.0,1,1,1,1,3,4
76236,60624,36.9,0.0,-1.0,0.0,1,2018.0,1,2,1,1.0,30,1,1,1,3,6,0,1,1,0,4,2,22,1,6,2020,2.0,1,1,1,1,3,4
76237,60473,56.0,0.0,0.0,0.0,1,2018.0,1,4,1,1.0,30,1,1,1,3,6,0,1,1,0,4,2,22,1,6,2020,2.0,1,1,1,1,3,4
76238,60473,56.0,0.0,0.0,0.0,1,2018.0,1,2,1,1.0,30,1,1,1,3,6,0,1,1,0,4,2,22,1,6,2020,2.0,1,1,1,1,3,4
76250,60643,26.0,0.0,0.0,0.0,1,2017.0,1,2,1,6.0,35,2,1,1,2,1,1,1,1,0,4,2,21,1,6,2020,0.0,0,1,1,0,3,3
76296,60559,41.0,0.0,0.0,0.0,1,2008.0,1,1,1,1.0,30,1,1,1,2,1,-1,1,1,0,4,2,23,1,6,2020,0.0,1,1,1,1,3,4
76297,60559,41.0,0.0,0.0,0.0,1,2018.0,1,2,1,6.0,30,1,1,1,2,1,-1,1,1,0,4,2,23,1,6,2020,0.0,1,1,1,1,3,4
76322,60643,38.0,0.0,3.0,0.0,1,2016.0,1,4,1,3.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,3.0,1,1,1,1,3,4
76323,60643,38.0,0.0,3.0,0.0,1,2015.0,1,3,1,4.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,3.0,1,1,1,1,3,4
76324,60624,27.0,0.0,0.0,0.0,1,2016.0,1,4,1,3.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,3.0,1,1,1,1,3,4
76325,60624,27.0,0.0,0.0,0.0,1,2015.0,1,3,1,4.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,3.0,1,1,1,1,3,4
76476,60624,24.0,0.0,0.0,0.0,1,2017.0,1,4,1,5.0,30,2,1,1,1,1,0,1,1,0,2,2,6,2,6,2020,0.0,0,1,1,0,2,3
76543,60624,36.0,0.0,-1.0,0.0,1,2019.0,9,1,1,6.0,30,1,1,1,2,1,0,1,1,0,2,2,3,2,6,2020,1.0,0,1,1,0,3,4
76544,60624,36.0,0.0,-1.0,0.0,1,2005.0,1,2,1,1.0,30,1,1,1,2,1,0,1,1,0,2,2,3,2,6,2020,1.0,0,1,1,0,3,4
76545,60644,29.0,0.0,1.0,0.0,1,2019.0,9,1,1,6.0,30,1,1,1,2,1,0,1,1,0,2,2,3,2,6,2020,1.0,0,1,1,0,3,4
76546,60644,29.0,0.0,1.0,0.0,1,2005.0,1,2,1,1.0,30,1,1,1,2,1,0,1,1,0,2,2,3,2,6,2020,1.0,0,1,1,0,3,4
76569,60624,28.0,0.0,10.0,0.0,1,2005.0,2,2,1,3.0,30,1,1,1,1,4,3,1,1,0,2,2,6,2,6,2020,1.0,1,1,1,1,3,4
76570,60624,28.0,0.0,10.0,0.0,1,2010.0,-1,-1,-1,1.0,30,1,1,1,1,4,3,1,1,0,2,2,6,2,6,2020,1.0,1,1,1,1,3,4
76571,60624,36.0,0.0,-1.0,0.0,1,2005.0,2,2,1,3.0,30,1,1,1,1,4,3,1,1,0,2,2,6,2,6,2020,1.0,0,1,1,1,3,4
76572,60624,36.0,0.0,-1.0,0.0,1,2010.0,-1,-1,-1,1.0,30,1,1,1,1,4,3,1,1,0,2,2,6,2,6,2020,1.0,0,1,1,1,3,4
76757,60629,17.0,0.0,0.0,0.0,1,2006.0,1,2,1,1.0,30,1,1,1,1,1,0,1,1,0,2,2,12,2,6,2020,0.0,0,1,1,1,3,4
76958,60644,42.0,0.0,0.0,0.0,1,2001.0,2,4,1,6.0,35,1,1,1,1,4,2,1,1,0,1,2,14,7,6,2020,0.0,1,1,1,0,3,3
76959,60644,42.0,0.0,0.0,0.0,1,2007.0,1,4,1,5.0,35,1,1,1,1,4,2,1,1,0,1,2,14,7,6,2020,0.0,1,1,1,0,3,3
77187,60615,38.0,0.0,1.0,0.0,1,2012.0,1,3,1,9.0,30,1,1,1,1,2,1,1,1,0,1,2,16,2,6,2020,3.0,1,1,1,1,3,4
77188,60632,21.0,0.0,0.0,0.0,1,2010.0,2,1,2,3.0,30,1,1,1,1,2,1,1,1,0,1,2,16,2,6,2020,3.0,0,1,1,1,3,4
77189,60632,21.0,0.0,0.0,0.0,1,2012.0,1,3,1,9.0,30,1,1,1,1,2,1,1,1,0,1,2,16,2,6,2020,3.0,0,1,1,1,3,4
77268,60647,47.0,0.0,0.0,0.0,1,2017.0,2,3,3,2.0,30,2,1,2,1,3,0,1,2,0,3,2,16,2,6,2020,0.0,0,1,1,0,3,3
77290,60457,36.0,0.0,0.0,0.0,1,2018.0,1,2,1,1.0,30,0,0,1,1,1,0,1,1,0,1,2,16,2,6,2020,0.0,0,1,1,0,3,3
77614,60628,68.0,-1.0,12.0,0.0,1,2011.0,1,1,1,-1.0,30,0,0,2,2,5,0,1,2,-1,3,2,20,2,6,2020,2.0,0,1,1,1,1,0
77638,60628,36.9,-1.0,-1.0,0.0,1,2011.0,1,4,1,-1.0,30,2,-1,2,3,5,0,1,2,-1,1,2,21,2,6,2020,2.0,1,1,1,1,3,4
77640,60628,51.0,-1.0,-1.0,0.0,1,2011.0,1,4,1,-1.0,30,2,-1,2,3,5,0,1,2,-1,1,2,21,2,6,2020,2.0,0,1,1,1,3,0
77894,60639,51.0,0.0,0.0,0.0,1,2019.0,7,2,1,-1.0,20,3,1,1,1,7,0,1,1,0,2,2,10,3,6,2020,0.0,0,0,1,0,3,3
77922,60641,44.0,0.0,1.0,0.0,1,2017.0,1,3,1,5.0,30,1,1,1,1,1,0,1,1,0,1,2,10,3,6,2020,0.0,1,1,1,0,3,3
78310,60453,39.0,0.0,0.0,0.0,1,2002.0,1,2,3,10.0,30,1,1,1,1,3,0,2,1,0,2,2,16,2,6,2020,0.0,1,1,1,0,3,3
78648,60620,36.0,0.0,3.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78649,60620,36.0,0.0,3.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78650,60620,36.0,0.0,3.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78651,60620,36.0,0.0,3.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78652,60637,32.0,0.0,0.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78653,60637,32.0,0.0,0.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78654,60637,32.0,0.0,0.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78655,60637,32.0,0.0,0.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78656,60649,23.0,0.0,3.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78657,60649,23.0,0.0,3.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78658,60649,23.0,0.0,3.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78659,60649,23.0,0.0,3.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,1,1,1,0,3,4
78660,60637,32.0,0.0,0.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78661,60637,32.0,0.0,0.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78662,60637,32.0,0.0,0.0,0.0,1,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78663,60637,32.0,0.0,0.0,0.0,1,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0,1,1,0,3,4
78907,60639,32.0,0.0,0.0,0.0,1,2003.0,1,2,1,1.0,30,0,0,1,2,1,0,1,1,0,2,4,1,4,6,2020,0.0,1,1,1,1,3,4
78936,60644,36.9,0.0,5.0,0.0,1,2008.0,5,2,1,1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,2.0,0,1,1,1,3,4
78937,60644,61.0,0.0,0.0,0.0,1,2011.0,-1,4,2,-1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,2.0,1,1,1,1,3,4
78938,60644,61.0,0.0,0.0,0.0,1,2008.0,5,2,1,1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,2.0,1,1,1,1,3,4
79123,60068,54.0,0.0,0.0,0.0,1,2012.0,1,4,1,10.0,35,1,1,1,1,3,2,1,1,0,2,2,6,4,6,2020,0.0,1,1,1,1,3,4
79154,60644,36.9,0.0,2.0,0.0,1,2011.0,3,4,2,1.0,30,1,1,1,1,5,4,1,1,0,3,2,11,4,6,2020,2.0,0,1,1,1,3,4
79156,60610,59.0,-1.0,2.0,0.0,1,2011.0,3,4,2,1.0,30,1,1,1,1,5,4,1,1,0,3,2,11,4,6,2020,2.0,1,1,1,1,3,0
79241,60611,90.0,0.0,0.0,0.0,1,2003.0,1,1,1,4.0,35,1,1,2,1,4,0,1,2,0,2,2,13,4,6,2020,0.0,1,1,1,0,3,3
79280,60609,36.0,0.0,3.0,0.0,1,2010.0,2,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0,1,1,0,3,4
79281,60609,36.0,0.0,3.0,0.0,1,2017.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0,1,1,0,3,4
79282,60620,41.0,0.0,0.0,0.0,1,2010.0,2,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0,1,1,0,3,4
79283,60620,41.0,0.0,0.0,0.0,1,2017.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0,1,1,0,3,4
79647,60634,36.9,0.0,2.0,0.0,1,2004.0,1,6,2,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,2.0,1,1,1,0,3,4
79648,60634,36.9,0.0,2.0,0.0,1,2010.0,1,4,1,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,2.0,1,1,1,0,3,4
79649,60643,63.0,0.0,0.0,0.0,1,2004.0,1,6,2,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,2.0,0,1,1,0,3,4
79650,60643,63.0,0.0,0.0,0.0,1,2010.0,1,4,1,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,2.0,0,1,1,0,3,4
79675,60643,36.9,0.0,6.0,0.0,1,2011.0,1,4,1,1.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,2.0,1,1,1,1,3,4
79676,60643,36.9,0.0,6.0,0.0,1,2015.0,1,2,7,6.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,2.0,1,1,1,1,3,4
79677,60652,27.0,0.0,0.0,0.0,1,2011.0,1,4,1,1.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,2.0,0,1,1,1,3,4
79678,60652,27.0,0.0,0.0,0.0,1,2015.0,1,2,7,6.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,2.0,0,1,1,1,3,4
79736,60419,22.0,0.0,0.0,0.0,1,2015.0,1,4,1,3.0,30,1,1,1,1,2,0,1,1,0,2,2,18,4,6,2020,0.0,1,1,1,1,3,4
79762,60660,40.0,0.0,0.0,0.0,1,2006.0,2,3,1,2.0,30,1,1,1,1,3,1,1,1,0,3,2,15,4,6,2020,0.0,1,1,1,0,3,3
79814,60622,39.0,0.0,0.0,0.0,1,2017.0,1,4,1,2.0,30,1,1,1,1,3,0,1,1,0,2,3,17,4,6,2020,0.0,0,1,1,1,3,4
79838,60637,19.0,0.0,-1.0,0.0,1,2015.0,1,3,4,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79839,60637,19.0,0.0,-1.0,0.0,1,2014.0,1,1,1,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79840,60637,19.0,0.0,-1.0,0.0,1,2004.0,1,4,1,4.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79841,60419,62.0,0.0,0.0,0.0,1,2015.0,1,3,4,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79842,60419,62.0,0.0,0.0,0.0,1,2014.0,1,1,1,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79843,60419,62.0,0.0,0.0,0.0,1,2004.0,1,4,1,4.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79844,60643,52.0,0.0,0.0,0.0,1,2015.0,1,3,4,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79845,60643,52.0,0.0,0.0,0.0,1,2014.0,1,1,1,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79846,60643,52.0,0.0,0.0,0.0,1,2004.0,1,4,1,4.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,3.0,1,1,0,1,3,4
79871,60643,38.0,0.0,3.0,0.0,1,2010.0,-1,4,1,1.0,30,2,1,1,1,1,2,1,1,0,1,2,18,4,6,2020,3.0,1,1,1,1,3,4
79872,60643,38.0,0.0,3.0,0.0,1,2014.0,1,1,1,6.0,30,2,1,1,1,1,2,1,1,0,1,2,18,4,6,2020,3.0,1,1,1,1,3,4
79873,60617,27.0,0.0,0.0,0.0,1,2010.0,-1,4,1,1.0,30,2,1,1,1,1,2,1,1,0,1,2,18,4,6,2020,3.0,1,1,1,1,3,4
79874,60617,27.0,0.0,0.0,0.0,1,2014.0,1,1,1,6.0,30,2,1,1,1,1,2,1,1,0,1,2,18,4,6,2020,3.0,1,1,1,1,3,4
79942,60626,82.0,0.0,0.0,0.0,1,2001.0,1,2,2,2.0,30,1,1,1,2,2,1,1,1,0,2,2,21,4,6,2020,0.0,1,1,1,1,3,3
79972,60620,51.0,0.0,0.0,0.0,1,2018.0,1,2,1,2.0,30,2,0,1,1,3,0,1,1,0,1,2,17,4,6,2020,0.0,1,1,1,0,3,3
79986,60620,36.9,0.0,3.0,0.0,1,2009.0,2,2,1,5.0,30,1,1,1,2,1,0,1,1,0,1,2,22,4,6,2020,2.0,1,1,1,1,3,4
79987,60620,36.9,0.0,3.0,0.0,1,1998.0,1,3,1,1.0,30,1,1,1,2,1,0,1,1,0,1,2,22,4,6,2020,2.0,1,1,1,1,3,4
79988,60620,24.0,0.0,1.0,0.0,1,2009.0,2,2,1,5.0,30,1,1,1,2,1,0,1,1,0,1,2,22,4,6,2020,2.0,0,1,1,1,3,4
79989,60620,24.0,0.0,1.0,0.0,1,1998.0,1,3,1,1.0,30,1,1,1,2,1,0,1,1,0,1,2,22,4,6,2020,2.0,0,1,1,1,3,4
80009,60620,36.0,0.0,2.0,0.0,1,2011.0,-1,4,2,3.0,30,2,1,1,2,2,4,1,1,0,1,2,23,4,6,2020,1.0,0,1,1,1,3,4
80010,60620,36.0,0.0,2.0,0.0,1,2006.0,1,1,1,4.0,30,2,1,1,2,2,4,1,1,0,1,2,23,4,6,2020,1.0,0,1,1,1,3,4
80011,60804,25.0,0.0,0.0,0.0,1,2011.0,-1,4,2,3.0,30,2,1,1,2,2,4,1,1,0,1,2,23,4,6,2020,1.0,1,1,1,1,3,4
80012,60804,25.0,0.0,0.0,0.0,1,2006.0,1,1,1,4.0,30,2,1,1,2,2,4,1,1,0,1,2,23,4,6,2020,1.0,1,1,1,1,3,4
80218,46403,41.0,0.0,1.0,0.0,1,2013.0,2,4,1,5.0,25,2,0,1,1,1,2,1,1,0,3,2,7,5,6,2020,3.0,0,1,1,1,3,4
80219,46403,41.0,0.0,1.0,0.0,1,2000.0,1,1,1,1.0,25,2,0,1,1,1,2,1,1,0,3,2,7,5,6,2020,3.0,0,1,1,1,3,4
