index,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,WEATHER_CONDITION,TRAVEL_DIRECTION,INTERSECTION_RELATED,TRAFFIC_CONTROL_DEVICE,FIRST_CONTACT_POINT,MANEUVER,HIT_AND_RUN,VEHICLE_TYPE,UNIT_TYPE,FATAL_COND,DAMAGE_COST,BAC_RESULT,SEX,FATAL_DEGREE,ZIPCODE,AGE,VEHICLE_YEAR,POSTED_SPEED_LIMIT,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR
79987,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60620,36.9,1998.0,30,2,22,4,6,2020
79988,2,1,1,2,1,1,5,1,1,2,1,4,3,0,0,2,60620,24.0,2009.0,30,2,22,4,6,2020
79989,2,1,1,3,1,1,1,1,1,1,1,4,3,0,0,2,60620,24.0,1998.0,30,2,22,4,6,2020
80009,2,1,1,4,1,2,3,2,1,-1,1,4,3,0,0,1,60620,36.0,2011.0,30,2,23,4,6,2020
80010,2,1,1,1,1,2,4,1,1,1,1,4,3,0,0,1,60620,36.0,2006.0,30,2,23,4,6,2020
80011,2,1,1,4,1,2,3,2,1,-1,1,4,3,0,1,1,60804,25.0,2011.0,30,2,23,4,6,2020
80012,2,1,1,1,1,2,4,1,1,1,1,4,3,0,1,1,60804,25.0,2006.0,30,2,23,4,6,2020
80218,1,1,1,4,1,2,5,1,1,2,1,4,3,0,0,3,46403,41.0,2013.0,25,2,7,5,6,2020
80219,1,1,1,1,1,2,1,1,1,1,1,4,3,0,0,3,46403,41.0,2000.0,25,2,7,5,6,2020
80220,1,1,1,4,1,2,5,1,1,2,1,4,3,0,0,3,60647,26.0,2013.0,25,2,7,5,6,2020
80221,1,1,1,1,1,2,1,1,1,1,1,4,3,0,0,3,60647,26.0,2000.0,25,2,7,5,6,2020
80306,1,1,1,3,1,2,1,1,1,1,1,4,3,0,1,1,60647,36.0,2014.0,25,2,10,5,6,2020
80307,1,1,1,2,1,2,9,1,1,1,1,4,3,0,1,1,60647,36.0,2020.0,25,2,10,5,6,2020
80308,1,1,1,3,1,2,1,1,1,1,1,4,3,0,1,1,60406,76.0,2014.0,25,2,10,5,6,2020
80309,1,1,1,2,1,2,9,1,1,1,1,4,3,0,1,1,60406,76.0,2020.0,25,2,10,5,6,2020
80342,1,1,1,4,1,2,1,1,1,1,1,4,2,0,1,2,60647,36.9,2017.0,35,2,13,2,6,2020
80343,1,1,1,3,1,2,11,1,1,3,1,4,2,0,1,2,60647,36.9,2008.0,35,2,13,2,6,2020
80344,1,1,1,4,1,2,1,1,1,1,1,4,2,0,1,2,60628,60.0,2017.0,35,2,13,2,6,2020
80345,1,1,1,3,1,2,11,1,1,3,1,4,2,0,1,2,60628,60.0,2008.0,35,2,13,2,6,2020
80390,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,0,60419,37.0,2003.0,30,2,12,5,6,2020
80391,1,1,1,1,1,1,2,3,1,2,1,3,2,0,0,0,60419,37.0,2011.0,30,2,12,5,6,2020
80547,1,1,1,3,1,2,-1,-1,1,1,1,4,3,0,0,2,60652,36.9,2011.0,30,2,14,5,6,2020
80549,1,1,1,3,1,2,-1,-1,1,1,1,2,3,0,1,2,60652,63.0,2011.0,30,2,14,5,6,2020
80914,1,1,1,5,0,1,1,1,1,4,1,3,2,0,0,0,52317,35.0,1997.0,30,2,17,5,6,2020
80915,1,1,1,5,0,1,2,3,1,1,1,3,2,0,0,0,52317,35.0,2019.0,30,2,17,5,6,2020
81023,1,1,1,4,1,0,1,1,1,2,1,4,3,0,1,2,60653,36.9,2016.0,30,2,18,5,6,2020
81024,1,1,1,4,1,0,2,3,1,1,1,4,3,0,1,2,60653,36.9,2017.0,30,2,18,5,6,2020
81025,1,1,1,4,1,0,1,1,1,2,1,4,3,0,0,2,60610,36.9,2016.0,30,2,18,5,6,2020
81026,1,1,1,4,1,0,2,3,1,1,1,4,3,0,0,2,60610,36.9,2017.0,30,2,18,5,6,2020
81038,1,1,1,-1,1,0,4,-1,1,-1,1,4,3,0,1,3,60610,38.0,2010.0,30,2,17,5,6,2020
81039,1,1,1,3,1,0,1,1,1,1,1,4,3,0,1,3,60610,38.0,2016.0,30,2,17,5,6,2020
81040,1,1,1,-1,1,0,4,-1,1,-1,1,4,3,0,0,3,60827,43.0,2010.0,30,2,17,5,6,2020
81041,1,1,1,3,1,0,1,1,1,1,1,4,3,0,0,3,60827,43.0,2016.0,30,2,17,5,6,2020
81123,1,1,1,1,1,2,9,1,1,1,1,4,3,0,0,1,60610,36.0,2010.0,30,2,18,5,6,2020
81124,1,1,1,2,1,2,1,1,1,6,1,4,3,0,0,1,60610,36.0,2009.0,30,2,18,5,6,2020
81125,1,1,1,1,1,2,9,1,1,1,1,4,3,0,1,1,60104,58.0,2010.0,30,2,18,5,6,2020
81126,1,1,1,2,1,2,1,1,1,6,1,4,3,0,1,1,60104,58.0,2009.0,30,2,18,5,6,2020
81286,1,1,1,2,1,1,8,3,1,2,1,3,3,0,1,0,60610,60.0,2017.0,30,2,16,5,6,2020
81346,2,1,1,4,1,2,10,1,1,1,1,4,2,0,0,3,60610,38.0,2003.0,20,2,2,6,6,2020
81347,2,1,1,3,1,2,1,1,1,1,1,4,2,0,1,3,60621,16.0,2010.0,20,2,2,6,6,2020
81348,2,1,1,4,1,2,10,1,1,1,1,4,2,0,1,3,60621,16.0,2003.0,20,2,2,6,6,2020
81657,1,2,2,1,1,1,1,-1,1,-1,1,4,3,0,0,3,0,38.0,2011.0,30,2,7,6,6,2020
81658,1,2,2,4,1,1,9,-1,1,5,1,4,3,0,0,3,0,38.0,2016.0,30,2,7,6,6,2020
81659,1,2,2,1,1,1,1,-1,1,-1,1,4,3,0,1,3,60644,39.0,2011.0,30,2,7,6,6,2020
81660,1,2,2,4,1,1,9,-1,1,5,1,4,3,0,1,3,60644,39.0,2016.0,30,2,7,6,6,2020
81744,1,2,2,1,1,2,6,-1,1,-1,1,4,3,0,0,3,0,38.0,2010.0,30,2,11,6,6,2020
81745,1,2,2,4,1,2,1,3,1,1,1,4,3,0,0,3,0,38.0,2015.0,30,2,11,6,6,2020
81746,1,2,2,1,1,2,6,-1,1,-1,1,4,3,0,0,3,60453,49.0,2010.0,30,2,11,6,6,2020
81747,1,2,2,4,1,2,1,3,1,1,1,4,3,0,0,3,60453,49.0,2015.0,30,2,11,6,6,2020
81892,1,1,1,1,1,1,3,1,1,1,1,4,3,0,0,0,60827,18.0,2010.0,30,2,11,6,6,2020
81893,1,1,1,3,1,1,4,2,1,1,1,4,3,0,0,0,60827,18.0,2008.0,30,2,11,6,6,2020
81948,1,2,1,4,1,2,1,1,1,-1,1,4,3,0,1,2,60628,36.9,2011.0,30,2,14,6,6,2020
81949,1,2,1,1,1,2,4,1,1,1,1,4,3,0,1,2,60628,36.9,2011.0,30,2,14,6,6,2020
81950,1,2,1,4,1,2,1,1,1,-1,1,4,3,0,1,2,77493,32.0,2011.0,30,2,14,6,6,2020
81951,1,2,1,1,1,2,4,1,1,1,1,4,3,0,1,2,77493,32.0,2011.0,30,2,14,6,6,2020
82000,1,2,1,2,1,1,2,1,1,3,1,3,3,0,0,0,60617,31.0,2019.0,30,2,13,6,6,2020
82080,2,1,1,4,1,1,1,1,1,2,1,3,2,0,0,0,60620,23.0,2010.0,30,2,23,5,6,2020
82081,2,1,1,4,1,1,2,3,1,1,1,3,2,0,0,0,60620,23.0,2018.0,30,2,23,5,6,2020
82093,1,2,2,3,1,1,5,1,1,1,1,3,3,0,0,0,60659,39.0,2008.0,30,2,15,6,6,2020
82297,1,2,2,4,1,1,2,3,1,1,1,3,3,0,1,0,60618,39.0,2016.0,30,2,16,6,6,2020
82382,1,2,-1,-1,1,-1,-1,-1,1,-1,1,4,3,0,0,2,77493,36.9,2011.0,30,2,16,6,6,2020
82384,1,2,-1,-1,1,-1,-1,-1,1,-1,1,0,3,0,1,2,60634,76.0,2011.0,30,2,16,6,6,2020
82459,1,1,1,1,1,0,-1,1,1,1,1,4,2,0,1,2,0,36.9,2011.0,45,2,17,6,6,2020
82460,1,1,1,1,1,0,2,1,1,1,1,4,2,0,1,2,0,36.9,2018.0,45,2,17,6,6,2020
82461,1,1,1,1,1,0,-1,1,1,1,1,4,2,0,1,2,60804,45.0,2011.0,45,2,17,6,6,2020
82462,1,1,1,1,1,0,2,1,1,1,1,4,2,0,1,2,60804,45.0,2018.0,45,2,17,6,6,2020
82627,2,2,2,2,1,2,4,1,1,1,1,3,3,0,1,0,60639,20.0,2018.0,30,2,20,6,6,2020
82750,3,2,2,3,1,1,5,4,0,1,1,3,3,0,1,0,60302,34.0,2013.0,30,4,21,6,6,2020
82751,3,2,2,4,1,1,12,1,0,1,1,3,3,0,1,0,60302,34.0,2017.0,30,4,21,6,6,2020
82752,3,2,2,2,1,1,1,2,0,1,1,3,3,0,1,0,60302,34.0,2004.0,30,4,21,6,6,2020
82753,3,2,2,2,1,1,5,-1,0,1,1,3,3,0,1,0,60302,34.0,2019.0,30,4,21,6,6,2020
82754,3,2,2,3,1,1,5,4,0,1,1,3,3,0,1,0,60620,42.0,2013.0,30,4,21,6,6,2020
82755,3,2,2,4,1,1,12,1,0,1,1,3,3,0,1,0,60620,42.0,2017.0,30,4,21,6,6,2020
82756,3,2,2,2,1,1,1,2,0,1,1,3,3,0,1,0,60620,42.0,2004.0,30,4,21,6,6,2020
82758,3,2,2,3,1,1,5,4,0,1,1,3,3,0,0,0,60615,27.0,2013.0,30,4,21,6,6,2020
82759,3,2,2,4,1,1,12,1,0,1,1,3,3,0,0,0,60615,27.0,2017.0,30,4,21,6,6,2020
82760,3,2,2,2,1,1,1,2,0,1,1,3,3,0,0,0,60615,27.0,2004.0,30,4,21,6,6,2020
82761,3,2,2,2,1,1,5,-1,0,1,1,3,3,0,0,0,60615,27.0,2019.0,30,4,21,6,6,2020
82823,2,2,1,1,1,2,9,1,1,1,1,3,3,0,0,0,60651,31.0,2010.0,30,2,0,7,6,2020
82920,2,1,1,3,1,1,3,1,1,2,1,4,3,0,0,0,60104,30.0,2016.0,30,2,4,7,6,2020
82955,1,1,1,3,0,1,1,3,1,1,1,4,3,0,1,2,60651,36.9,2004.0,30,2,13,6,6,2020
82956,1,1,1,3,0,1,2,3,1,3,1,4,3,0,1,2,60651,36.9,2015.0,30,2,13,6,6,2020
82957,1,1,1,3,0,1,1,3,1,1,1,4,3,0,1,2,60634,61.0,2004.0,30,2,13,6,6,2020
82958,1,1,1,3,0,1,2,3,1,3,1,4,3,0,1,2,60634,61.0,2015.0,30,2,13,6,6,2020
83154,1,1,1,1,1,1,4,3,0,2,1,3,2,0,0,0,60619,25.0,2011.0,30,2,12,7,6,2020
83155,1,1,1,1,1,1,5,1,0,1,1,3,2,0,0,0,60619,25.0,2019.0,30,2,12,7,6,2020
83156,1,1,1,1,1,1,4,3,0,2,1,3,2,0,1,0,60620,68.0,2011.0,30,2,12,7,6,2020
83157,1,1,1,1,1,1,5,1,0,1,1,3,2,0,1,0,60620,68.0,2019.0,30,2,12,7,6,2020
83217,1,1,1,-1,1,1,3,1,1,1,1,3,2,0,0,0,60628,53.0,2014.0,10,2,12,7,6,2020
83258,1,1,1,3,1,1,4,8,0,1,1,3,3,0,1,0,60639,51.0,2016.0,35,2,12,7,6,2020
83259,1,1,1,3,1,1,3,3,0,1,1,3,3,0,1,0,60639,51.0,2009.0,35,2,12,7,6,2020
83421,1,1,1,8,1,0,7,1,1,1,1,3,2,0,0,0,60426,43.0,2012.0,30,3,14,7,6,2020
83422,1,1,1,8,1,0,1,1,1,1,1,3,2,0,0,0,60426,43.0,2016.0,30,3,14,7,6,2020
83424,1,1,1,8,1,0,7,1,1,1,1,3,2,0,0,0,60632,29.0,2012.0,30,3,14,7,6,2020
83425,1,1,1,8,1,0,1,1,1,1,1,3,2,0,0,0,60632,29.0,2016.0,30,3,14,7,6,2020
83910,1,1,3,4,1,1,1,1,1,1,1,4,2,0,0,1,0,36.0,1998.0,30,2,15,6,6,2020
83911,1,1,3,4,1,1,2,3,1,3,1,4,2,0,0,1,0,36.0,2011.0,30,2,15,6,6,2020
83912,1,1,3,4,1,1,1,1,1,1,1,4,2,0,0,1,60652,48.0,1998.0,30,2,15,6,6,2020
83913,1,1,3,4,1,1,2,3,1,3,1,4,2,0,0,1,60652,48.0,2011.0,30,2,15,6,6,2020
84020,3,1,1,1,0,0,2,3,1,1,1,3,2,0,0,0,60478,30.0,2016.0,35,2,21,7,6,2020
84109,2,1,1,1,1,0,-1,1,1,2,1,4,3,0,0,2,0,36.9,2011.0,30,2,0,1,6,2020
84111,2,1,1,1,1,0,-1,1,1,2,1,0,3,0,1,2,60621,21.0,2011.0,30,2,0,1,6,2020
84203,3,1,1,8,1,1,1,1,0,1,1,4,3,0,1,3,60440,38.0,2004.0,30,2,3,1,6,2020
84204,3,1,1,8,1,1,2,1,0,1,1,4,3,0,1,3,60440,38.0,1996.0,30,2,3,1,6,2020
84205,3,1,1,8,1,1,1,1,0,1,1,4,3,0,1,3,60639,30.0,2004.0,30,2,3,1,6,2020
84206,3,1,1,8,1,1,2,1,0,1,1,4,3,0,1,3,60639,30.0,1996.0,30,2,3,1,6,2020
84539,1,1,1,1,1,1,1,3,0,1,1,3,2,0,0,0,60619,28.0,2007.0,30,2,12,1,6,2020
84540,1,1,1,1,1,1,2,3,0,1,1,3,2,0,0,0,60619,28.0,2014.0,30,2,12,1,6,2020
84541,1,1,1,1,1,1,1,3,0,1,1,3,2,0,1,0,60634,33.0,2007.0,30,2,12,1,6,2020
84542,1,1,1,1,1,1,2,3,0,1,1,3,2,0,1,0,60634,33.0,2014.0,30,2,12,1,6,2020
84795,1,1,1,4,1,0,2,2,1,1,1,3,2,0,1,0,60632,20.0,2016.0,30,3,16,1,6,2020
84866,1,1,1,2,1,0,1,6,1,1,1,4,3,0,1,3,0,38.0,2019.0,30,2,16,1,6,2020
84867,1,1,1,2,1,0,3,2,1,1,1,4,3,0,1,3,0,38.0,2010.0,30,2,16,1,6,2020
84868,1,1,1,2,1,0,1,6,1,1,1,4,3,0,0,3,60110,29.0,2019.0,30,2,16,1,6,2020
84869,1,1,1,2,1,0,3,2,1,1,1,4,3,0,0,3,60110,29.0,2010.0,30,2,16,1,6,2020
84947,1,1,1,2,1,1,6,1,1,1,1,3,2,0,0,0,60612,32.0,2014.0,30,2,18,1,6,2020
84953,1,1,1,1,1,1,3,1,1,1,1,3,3,0,1,0,60653,62.0,2015.0,30,2,17,1,6,2020
85292,5,1,1,-1,1,2,2,5,0,1,2,4,3,0,0,1,60153,36.0,2004.0,30,3,4,2,6,2020
85293,5,1,1,3,1,2,1,1,0,1,3,4,3,0,0,1,60153,36.0,2015.0,30,3,4,2,6,2020
85294,5,1,1,4,1,2,-1,1,0,1,1,4,3,0,0,1,60153,36.0,2019.0,30,3,4,2,6,2020
85330,3,-1,1,-1,1,1,-1,-1,1,-1,1,0,3,0,1,2,60621,35.0,2011.0,30,2,1,2,6,2020
85393,1,1,1,3,1,1,1,2,1,1,1,4,3,0,0,1,0,36.0,1999.0,30,2,5,2,6,2020
85394,1,1,1,2,1,1,-1,1,1,-1,1,4,3,0,0,1,0,36.0,2008.0,30,2,5,2,6,2020
85395,1,1,1,3,1,1,1,2,1,1,1,4,3,0,1,1,60623,50.0,1999.0,30,2,5,2,6,2020
85396,1,1,1,2,1,1,-1,1,1,-1,1,4,3,0,1,1,60623,50.0,2008.0,30,2,5,2,6,2020
85409,1,1,1,3,1,0,-1,1,1,1,1,2,1,0,1,2,60610,15.0,2011.0,30,2,16,1,6,2020
85413,2,1,1,1,1,1,1,7,1,1,1,4,3,0,0,2,0,36.9,2017.0,30,2,21,1,6,2020
85415,2,1,1,1,1,1,1,7,1,1,1,2,3,0,0,2,60613,32.0,2017.0,30,2,21,1,6,2020
85692,1,1,1,2,1,1,6,2,1,2,1,4,3,0,1,0,60652,37.0,2019.0,30,2,12,2,6,2020
85799,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,0,38.0,2007.0,25,2,14,2,6,2020
85800,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85801,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85802,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85803,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,60615,28.0,2007.0,25,2,14,2,6,2020
85804,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
85805,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
85806,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
85807,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,0,38.0,2007.0,25,2,14,2,6,2020
85808,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85809,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85810,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,0,38.0,2010.0,25,2,14,2,6,2020
85811,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,60615,28.0,2007.0,25,2,14,2,6,2020
85812,5,1,1,4,1,1,1,1,1,-1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
85813,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
85814,5,1,1,3,1,1,5,1,1,1,1,4,3,0,0,3,60615,28.0,2010.0,25,2,14,2,6,2020
86297,1,2,1,1,1,1,1,1,1,1,1,4,3,0,0,2,0,36.9,2011.0,30,3,17,2,6,2020
86298,1,2,1,1,1,1,2,3,1,1,1,4,3,0,0,2,0,36.9,2016.0,30,3,17,2,6,2020
86299,1,2,1,1,1,1,2,3,1,1,1,4,3,0,0,2,0,36.9,2020.0,30,3,17,2,6,2020
86300,1,2,1,1,1,1,1,1,1,1,1,4,3,0,1,2,60443,32.0,2011.0,30,3,17,2,6,2020
86301,1,2,1,1,1,1,2,3,1,1,1,4,3,0,1,2,60443,32.0,2016.0,30,3,17,2,6,2020
86302,1,2,1,1,1,1,2,3,1,1,1,4,3,0,1,2,60443,32.0,2020.0,30,3,17,2,6,2020
86303,1,2,1,1,1,1,1,1,1,1,1,4,3,0,0,2,60616,24.0,2011.0,30,3,17,2,6,2020
86304,1,2,1,1,1,1,2,3,1,1,1,4,3,0,0,2,60616,24.0,2016.0,30,3,17,2,6,2020
86305,1,2,1,1,1,1,2,3,1,1,1,4,3,0,0,2,60616,24.0,2020.0,30,3,17,2,6,2020
86394,1,1,1,4,1,1,4,1,1,1,1,3,2,0,0,0,60010,25.0,2010.0,30,2,18,2,6,2020
86458,-1,-1,-1,1,1,2,2,1,1,1,1,4,3,0,0,2,0,36.9,2012.0,30,2,17,2,6,2020
86460,-1,-1,-1,1,1,2,2,1,1,1,1,4,3,0,1,2,0,36.9,2012.0,30,2,17,2,6,2020
86559,4,2,2,1,1,-1,3,2,1,-1,1,4,1,0,1,2,0,36.9,2011.0,25,2,17,2,6,2020
86561,4,2,2,1,1,-1,3,2,1,-1,1,0,1,2,1,2,60620,61.0,2011.0,25,2,17,2,6,2020
86565,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,0,3,0,38.0,2012.0,30,3,23,2,6,2020
86567,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,0,3,0,38.0,2004.0,30,3,23,2,6,2020
86568,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,1,3,60637,30.0,2012.0,30,3,23,2,6,2020
86569,2,1,1,-1,1,1,-1,-1,1,-1,1,4,3,0,1,3,60637,30.0,2010.0,30,3,23,2,6,2020
86570,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,1,3,60637,30.0,2004.0,30,3,23,2,6,2020
86571,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,1,3,60409,48.0,2012.0,30,3,23,2,6,2020
86572,2,1,1,-1,1,1,-1,-1,1,-1,1,4,3,0,1,3,60409,48.0,2010.0,30,3,23,2,6,2020
86573,2,1,1,4,1,1,-1,1,1,1,1,4,3,0,1,3,60409,48.0,2004.0,30,3,23,2,6,2020
86793,1,1,1,1,1,1,4,1,1,2,1,3,2,0,1,0,60637,39.0,2011.0,30,2,10,3,6,2020
86856,1,1,1,2,1,0,3,1,1,1,1,4,3,0,1,1,60649,36.0,2005.0,30,2,12,3,6,2020
86857,1,1,1,2,1,0,8,4,1,1,1,4,3,0,1,1,60651,23.0,2019.0,30,2,12,3,6,2020
86858,1,1,1,2,1,0,3,1,1,1,1,4,3,0,1,1,60651,23.0,2005.0,30,2,12,3,6,2020
86962,1,1,1,2,1,0,4,6,1,1,1,3,3,0,0,0,60628,19.0,2008.0,30,2,13,3,6,2020
86963,1,1,1,2,1,0,3,2,1,2,1,3,3,0,0,0,60628,19.0,2011.0,30,2,13,3,6,2020
86981,1,1,1,6,1,0,4,4,1,2,1,3,3,0,0,0,60076,43.0,2010.0,30,2,13,3,6,2020
86992,1,1,1,4,1,1,1,1,1,2,1,3,2,0,0,0,60606,26.0,2002.0,30,2,13,3,6,2020
86993,1,1,1,1,1,1,11,1,1,2,1,3,2,0,0,0,60606,26.0,2012.0,30,2,13,3,6,2020
87155,1,1,1,2,1,1,5,3,1,1,1,3,1,0,0,0,60606,23.0,2020.0,30,2,15,3,6,2020
87218,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,1,60606,36.0,2018.0,30,2,15,3,6,2020
87219,1,1,1,2,1,1,10,1,1,1,1,4,3,0,1,1,60606,36.0,2004.0,30,2,15,3,6,2020
87220,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,1,60618,58.0,2018.0,30,2,15,3,6,2020
87221,1,1,1,2,1,1,10,1,1,1,1,4,3,0,1,1,60618,58.0,2004.0,30,2,15,3,6,2020
87444,1,1,1,4,1,1,2,3,1,1,1,3,3,0,1,0,60611,34.0,2014.0,30,2,17,3,6,2020
87531,1,1,1,1,1,1,10,1,1,1,1,4,3,0,1,2,0,36.9,2011.0,30,3,16,3,6,2020
87532,1,1,1,3,1,1,1,5,1,1,2,4,3,0,1,2,0,36.9,2015.0,30,3,16,3,6,2020
87533,1,1,1,4,1,1,1,1,1,1,1,4,3,0,1,2,0,36.9,2005.0,30,3,16,3,6,2020
87534,1,1,1,1,1,1,10,1,1,1,1,4,3,0,1,2,60478,30.0,2011.0,30,3,16,3,6,2020
87535,1,1,1,3,1,1,1,5,1,1,2,4,3,0,1,2,60478,30.0,2015.0,30,3,16,3,6,2020
87536,1,1,1,4,1,1,1,1,1,1,1,4,3,0,1,2,60478,30.0,2005.0,30,3,16,3,6,2020
87558,1,1,1,1,1,1,4,1,1,4,1,3,3,0,1,0,60804,22.0,2007.0,30,3,19,3,6,2020
87559,1,1,1,1,1,1,7,1,1,2,1,3,3,0,1,0,60804,22.0,2007.0,30,3,19,3,6,2020
87560,1,1,1,1,1,1,3,8,1,1,1,3,3,0,1,0,60804,22.0,2019.0,30,3,19,3,6,2020
87561,1,1,1,1,1,1,4,1,1,4,1,3,3,0,0,0,60623,49.0,2007.0,30,3,19,3,6,2020
87562,1,1,1,1,1,1,7,1,1,2,1,3,3,0,0,0,60623,49.0,2007.0,30,3,19,3,6,2020
87563,1,1,1,1,1,1,3,8,1,1,1,3,3,0,0,0,60623,49.0,2019.0,30,3,19,3,6,2020
87592,1,1,1,1,1,2,4,9,1,1,1,4,3,0,0,2,0,36.9,2000.0,30,2,19,3,6,2020
87593,1,1,1,4,1,2,5,1,1,-1,1,4,3,0,0,2,0,36.9,2016.0,30,2,19,3,6,2020
87594,1,1,1,1,1,2,4,9,1,1,1,4,3,0,1,2,60623,22.0,2000.0,30,2,19,3,6,2020
87595,1,1,1,4,1,2,5,1,1,-1,1,4,3,0,1,2,60623,22.0,2016.0,30,2,19,3,6,2020
87780,2,1,1,-1,1,0,-1,-1,1,-1,1,0,3,0,0,3,60628,22.0,2010.0,30,2,3,4,7,2020
87879,2,1,1,3,1,1,5,2,1,1,1,3,3,0,0,0,46408,35.0,2014.0,30,2,22,3,6,2020
88907,2,1,1,2,1,1,1,2,0,1,1,4,3,0,1,2,60630,24.0,2002.0,30,2,21,4,7,2020
88908,2,1,1,4,1,1,1,-1,0,1,1,4,3,0,1,2,60630,24.0,2019.0,30,2,21,4,7,2020
88909,2,1,1,2,1,1,1,2,0,1,1,4,3,0,1,2,60652,32.0,2002.0,30,2,21,4,7,2020
88910,2,1,1,4,1,1,1,-1,0,1,1,4,3,0,1,2,60652,32.0,2019.0,30,2,21,4,7,2020
88978,2,1,1,2,1,1,6,2,0,1,1,4,3,0,1,1,60624,18.0,2007.0,30,2,22,4,7,2020
88979,2,1,1,1,1,1,3,1,0,1,1,4,3,0,1,1,60624,18.0,2006.0,30,2,22,4,7,2020
88980,2,1,1,2,1,1,6,2,0,1,1,4,3,0,0,1,60623,22.0,2007.0,30,2,22,4,7,2020
88981,2,1,1,1,1,1,3,1,0,1,1,4,3,0,0,1,60623,22.0,2006.0,30,2,22,4,7,2020
89157,1,1,1,1,1,2,3,1,1,-1,1,4,3,0,1,1,0,36.0,2010.0,30,2,18,4,7,2020
89158,1,1,1,2,1,2,4,1,1,1,1,4,3,0,1,1,0,36.0,2013.0,30,2,18,4,7,2020
89159,1,1,1,1,1,2,3,1,1,-1,1,4,3,0,1,1,60637,32.0,2010.0,30,2,18,4,7,2020
89160,1,1,1,2,1,2,4,1,1,1,1,4,3,0,1,1,60637,32.0,2013.0,30,2,18,4,7,2020
89170,2,1,1,1,1,1,8,2,1,1,1,3,2,0,0,0,60637,20.0,2003.0,30,2,0,6,7,2020
89217,2,1,1,4,1,0,-1,4,1,2,1,0,3,-1,1,3,60609,25.0,2010.0,35,2,1,6,7,2020
89219,2,1,1,4,1,0,-1,4,1,2,1,4,3,0,0,3,60609,38.0,2010.0,35,2,1,6,7,2020
89244,1,1,1,1,1,1,3,4,1,1,1,3,2,0,0,0,60620,57.0,1999.0,30,2,7,6,7,2020
89372,2,1,1,2,1,1,3,6,1,1,1,3,3,0,1,0,60611,41.0,2005.0,30,2,1,7,7,2020
89373,2,1,1,2,1,1,11,1,1,7,1,3,3,0,1,0,60611,41.0,2009.0,30,2,1,7,7,2020
89678,2,1,1,2,1,1,5,1,1,1,1,4,3,0,0,2,60619,36.9,2016.0,35,2,0,1,7,2020
89679,2,1,1,3,1,1,1,1,1,2,1,4,3,0,0,2,60425,45.0,2011.0,35,2,0,1,7,2020
89680,2,1,1,2,1,1,5,1,1,1,1,4,3,0,0,2,60425,45.0,2016.0,35,2,0,1,7,2020
89707,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,3,60619,38.0,2018.0,30,2,3,1,7,2020
89708,2,1,1,2,1,1,-1,1,1,1,1,4,3,0,1,3,60619,38.0,2015.0,30,2,3,1,7,2020
89709,2,1,1,3,1,1,1,1,1,1,1,4,3,0,0,3,60619,25.0,2018.0,30,2,3,1,7,2020
89710,2,1,1,2,1,1,-1,1,1,1,1,4,3,0,0,3,60619,25.0,2015.0,30,2,3,1,7,2020
89921,1,1,1,3,1,2,3,1,1,1,1,4,3,0,0,0,60644,54.0,2010.0,30,2,19,1,7,2020
89996,1,1,1,1,1,1,1,1,0,1,1,4,3,0,1,2,60445,18.0,2013.0,25,2,5,2,7,2020
